2025-09-03 09:03:17 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-09-03 09:03:22 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-09-03 09:03:22 | INFO     | rexus.startup   | Variables de entorno cargadas desde .env
2025-09-03 09:03:24 | INFO     | rexus.startup   | ============================================================
2025-09-03 09:03:24 | INFO     | rexus.startup   | REXUS.APP - INICIO DE APLICACIÓN
2025-09-03 09:03:24 | INFO     | rexus.startup   | Versión Python: 3.10.5 (tags/v3.10.5:f377153, Jun  6 2022, 16:14:13) [MSC v.1929 64 bit (AMD64)]
2025-09-03 09:03:24 | INFO     | rexus.startup   | Directorio de trabajo: D:\martin\Proyectos\Rexus.app
2025-09-03 09:03:24 | INFO     | rexus.startup   | Argumentos: ['main.py']
2025-09-03 09:03:24 | INFO     | rexus.startup   | ============================================================
2025-09-03 09:03:24 | INFO     | rexus.startup   | Iniciando Rexus.app
2025-09-03 09:03:24 | INFO     | rexus.startup   | Validando dependencias críticas del sistema
2025-09-03 09:03:45 | CRITICAL | rexus.startup   | Dependencias críticas faltantes - aplicación no puede iniciar
2025-09-03 09:49:29 | INFO     | rexus           | Sistema de logging Rexus inicializado
