2025-08-29 09:04:32 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 09:04:32 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 09:04:32 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 09:06:24 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 09:06:36 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 09:06:36 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 09:06:36 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 15:00:15 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 15:24:04 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 15:24:05 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 15:24:05 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 15:24:41 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 15:24:42 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 15:24:42 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 15:24:58 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 15:25:00 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 15:25:00 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 15:25:17 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 15:25:18 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 15:25:18 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 15:25:34 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 15:25:35 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 15:25:35 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 15:25:43 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 15:25:44 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 15:25:44 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 15:25:52 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 15:25:53 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 15:25:53 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 15:26:02 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 15:26:03 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 15:26:03 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 15:26:19 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 15:26:20 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 15:26:20 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 15:26:37 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 15:26:38 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 15:26:38 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 17:07:01 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 17:07:02 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 17:07:02 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 17:11:08 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 17:11:10 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 17:11:10 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 17:11:39 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 17:11:41 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 17:11:41 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 17:15:01 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 17:15:02 | INFO     | rexus.vidrios.model | Sistema unificado de sanitización cargado
2025-08-29 17:15:02 | INFO     | rexus           | [STYLE] Tema oscuro detectado en Windows - aplicando correcciones criticas
2025-08-29 17:15:02 | INFO     | rexus           | [STYLE] Aplicando correcciones criticas automaticas para tema oscuro
2025-08-29 17:15:02 | INFO     | rexus           | [STYLE] [ART] Aplicando tema oscuro mejorado
2025-08-29 17:15:02 | INFO     | rexus           | [STYLE] [WARNING] No se pudo obtener instancia de QApplication
2025-08-29 17:15:02 | INFO     | rexus           | [STYLE] Aplicando correcciones criticas automaticas para tema oscuro
2025-08-29 17:15:02 | INFO     | rexus           | [STYLE] [ART] Aplicando tema oscuro mejorado
2025-08-29 17:15:02 | INFO     | rexus           | [STYLE]  Aplicando correcciones críticas de contraste
2025-08-29 17:15:02 | INFO     | rexus           | [STYLE] [OK] Correcciones automáticas aplicadas exitosamente
2025-08-29 17:19:10 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 17:19:45 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 17:19:46 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 17:19:46 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 17:20:20 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 17:20:22 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 17:20:22 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 17:43:34 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 17:43:34 | INFO     | rexus.startup   | Variables de entorno cargadas desde .env
2025-08-29 17:43:34 | INFO     | rexus.core.module_manager | ModuleManager inicializado
2025-08-29 17:43:50 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 17:43:51 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 17:43:51 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 17:44:14 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 17:44:20 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 17:44:20 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 17:44:20 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 17:44:56 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 17:44:57 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 17:44:57 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 17:45:02 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 17:46:40 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 17:46:41 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 17:46:41 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 17:46:51 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 17:46:52 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 17:46:52 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 17:47:03 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 17:47:04 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 17:47:04 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 17:47:12 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 17:47:12 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 17:47:12 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 17:49:33 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 17:49:34 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 17:49:34 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 17:50:01 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 17:50:02 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 17:50:02 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 17:50:12 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 17:50:12 | INFO     | rexus.startup   | Variables de entorno cargadas desde .env
2025-08-29 17:50:12 | INFO     | rexus.core.module_manager | ModuleManager inicializado
2025-08-29 17:50:13 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 17:50:13 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 17:50:14 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 17:50:25 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 17:50:25 | INFO     | rexus.startup   | Variables de entorno cargadas desde .env
2025-08-29 17:50:25 | INFO     | rexus.core.module_manager | ModuleManager inicializado
2025-08-29 17:50:25 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 17:50:27 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 17:50:27 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 17:50:27 | INFO     | rexus           | [STYLE] Tema oscuro detectado en Windows - aplicando correcciones criticas
2025-08-29 17:50:27 | INFO     | rexus           | [STYLE] Aplicando correcciones criticas automaticas para tema oscuro
2025-08-29 17:50:27 | INFO     | rexus           | [STYLE] [ART] Aplicando tema oscuro mejorado
2025-08-29 17:50:27 | INFO     | rexus           | [STYLE] [WARNING] No se pudo obtener instancia de QApplication
2025-08-29 17:50:27 | INFO     | rexus           | [STYLE] Aplicando correcciones criticas automaticas para tema oscuro
2025-08-29 17:50:27 | INFO     | rexus           | [STYLE] [ART] Aplicando tema oscuro mejorado
2025-08-29 17:50:27 | INFO     | rexus           | [STYLE]  Aplicando correcciones críticas de contraste
2025-08-29 17:50:27 | INFO     | rexus           | [STYLE] [OK] Correcciones automáticas aplicadas exitosamente
2025-08-29 17:50:27 | INFO     | rexus           | [STYLE] Tema oscuro detectado en Windows - aplicando correcciones criticas
2025-08-29 17:50:27 | INFO     | rexus           | [STYLE] Aplicando correcciones criticas automaticas para tema oscuro
2025-08-29 17:50:27 | INFO     | rexus           | [STYLE] [ART] Aplicando tema oscuro mejorado
2025-08-29 17:50:27 | INFO     | rexus           | [STYLE] [WARNING] No se pudo obtener instancia de QApplication
2025-08-29 17:50:27 | INFO     | rexus           | [STYLE] Aplicando correcciones criticas automaticas para tema oscuro
2025-08-29 17:50:27 | INFO     | rexus           | [STYLE] [ART] Aplicando tema oscuro mejorado
2025-08-29 17:50:27 | INFO     | rexus           | [STYLE]  Aplicando correcciones críticas de contraste
2025-08-29 17:50:27 | INFO     | rexus           | [STYLE] [OK] Correcciones automáticas aplicadas exitosamente
2025-08-29 17:50:27 | INFO     | rexus.vidrios.model | Sistema unificado de sanitización cargado
2025-08-29 17:50:28 | INFO     | rexus.modules.02_inventario.submodules | [SUBMODULOS INVENTARIO] __init__.py cargado (managers temporalmente deshabilitados)
2025-08-29 17:50:46 | INFO     | rexus           | Sistema de logging Rexus inicializado
2025-08-29 17:50:46 | INFO     | rexus.startup   | Variables de entorno cargadas desde .env
2025-08-29 17:50:46 | INFO     | rexus.core.module_manager | ModuleManager inicializado
2025-08-29 17:50:47 | INFO     | rexus.inventario.model | Submódulos especializados cargados
2025-08-29 17:50:47 | INFO     | rexus           | [STYLE] Tema oscuro detectado en Windows - aplicando correcciones criticas
2025-08-29 17:50:47 | INFO     | rexus           | [STYLE] Aplicando correcciones criticas automaticas para tema oscuro
2025-08-29 17:50:47 | INFO     | rexus           | [STYLE] [ART] Aplicando tema oscuro mejorado
2025-08-29 17:50:47 | INFO     | rexus           | [STYLE] [WARNING] No se pudo obtener instancia de QApplication
2025-08-29 17:50:47 | INFO     | rexus           | [STYLE] Aplicando correcciones criticas automaticas para tema oscuro
